"slug","category","city","campaignUrl"
"musica-eventi-pesaro","Musica","Pesaro","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=musica-eventi_pesaro&utm_content=cta_landing#gbc165"
"intrattenimento-eventi-pesaro","Intrattenimento","Pesaro","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=intrattenimento-eventi_pesaro&utm_content=cta_landing#gbc165"
"fotografi-videomaker-eventi-pesaro","Fotografi e Videomaker","Pesaro","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fotografi-videomaker-eventi_pesaro&utm_content=cta_landing#gbc165"
"event-planner-pesaro","Event Planner","Pesaro","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=event-planner_pesaro&utm_content=cta_landing#gbc165"
"fioristi-matrimonio-eventi-pesaro","Fioristi e Allestimenti","Pesaro","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fioristi-allestimenti_pesaro&utm_content=cta_landing#gbc165"
"service-audio-luci-eventi-pesaro","Tecnici e Allestitori","Pesaro","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=service-audio-luci_pesaro&utm_content=cta_landing#gbc165"
"trasporti-eventi-pesaro","Trasporti","Pesaro","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=trasporti-eventi_pesaro&utm_content=cta_landing#gbc165"
"location-eventi-urbino","Location","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=location-eventi_urbino&utm_content=cta_landing#gbc165"
"catering-eventi-urbino","Catering e Gastronomia","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=catering-eventi_urbino&utm_content=cta_landing#gbc165"
"musica-eventi-urbino","Musica","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=musica-eventi_urbino&utm_content=cta_landing#gbc165"
"intrattenimento-eventi-urbino","Intrattenimento","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=intrattenimento-eventi_urbino&utm_content=cta_landing#gbc165"
"fotografi-videomaker-eventi-urbino","Fotografi e Videomaker","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fotografi-videomaker-eventi_urbino&utm_content=cta_landing#gbc165"
"event-planner-urbino","Event Planner","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=event-planner_urbino&utm_content=cta_landing#gbc165"
"fioristi-matrimonio-eventi-urbino","Fioristi e Allestimenti","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fioristi-allestimenti_urbino&utm_content=cta_landing#gbc165"
"service-audio-luci-eventi-urbino","Tecnici e Allestitori","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=service-audio-luci_urbino&utm_content=cta_landing#gbc165"
"trasporti-eventi-urbino","Trasporti","Urbino","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=trasporti-eventi_urbino&utm_content=cta_landing#gbc165"
"location-eventi-numana","Location","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=location-eventi_numana&utm_content=cta_landing#gbc165"
"catering-eventi-numana","Catering e Gastronomia","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=catering-eventi_numana&utm_content=cta_landing#gbc165"
"musica-eventi-numana","Musica","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=musica-eventi_numana&utm_content=cta_landing#gbc165"
"intrattenimento-eventi-numana","Intrattenimento","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=intrattenimento-eventi_numana&utm_content=cta_landing#gbc165"
"fotografi-videomaker-eventi-numana","Fotografi e Videomaker","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fotografi-videomaker-eventi_numana&utm_content=cta_landing#gbc165"
"event-planner-numana","Event Planner","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=event-planner_numana&utm_content=cta_landing#gbc165"
"fioristi-matrimonio-eventi-numana","Fioristi e Allestimenti","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fioristi-allestimenti_numana&utm_content=cta_landing#gbc165"
"service-audio-luci-eventi-numana","Tecnici e Allestitori","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=service-audio-luci_numana&utm_content=cta_landing#gbc165"
"trasporti-eventi-numana","Trasporti","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=trasporti-eventi_numana&utm_content=cta_landing#gbc165"
"supporto-eventi-numana","Supporto Eventi","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=supporto-eventi_numana&utm_content=cta_landing#gbc165"
"trucco-parrucco-eventi-numana","Salute e Bellezza","Numana","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=trucco-parrucco-eventi_numana&utm_content=cta_landing#gbc165"
"location-eventi-san-benedetto-del-tronto","Location","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=location-eventi_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"catering-eventi-san-benedetto-del-tronto","Catering e Gastronomia","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=catering-eventi_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"musica-eventi-san-benedetto-del-tronto","Musica","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=musica-eventi_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"intrattenimento-eventi-san-benedetto-del-tronto","Intrattenimento","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=intrattenimento-eventi_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"fotografi-videomaker-eventi-san-benedetto-del-tronto","Fotografi e Videomaker","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fotografi-videomaker-eventi_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"event-planner-san-benedetto-del-tronto","Event Planner","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=event-planner_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"fioristi-matrimonio-eventi-san-benedetto-del-tronto","Fioristi e Allestimenti","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=fioristi-allestimenti_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"service-audio-luci-eventi-san-benedetto-del-tronto","Tecnici e Allestitori","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=service-audio-luci_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
"trasporti-eventi-san-benedetto-del-tronto","Trasporti","San Benedetto del Tronto","https://www.vibesplanner.com/richiesta-cliente/?utm_source=organizzaevento&utm_medium=seo&utm_campaign=trasporti-eventi_san-benedetto-del-tronto&utm_content=cta_landing#gbc165"
